churn,complaints_90d,outages_90d,tenure_months,contract_type,plan_type,autopay,monthly_charge
False,4,2,12,month-to-month,basic,yes,31.44
False,0,1,36,month-to-month,basic,yes,93.35
False,1,1,29,month-to-month,plus,yes,43.7
False,1,1,40,month-to-month,plus,yes,80.54
False,0,2,72,two-year,plus,yes,52.35
False,0,2,72,one-year,basic,yes,36.5
False,0,1,72,one-year,basic,yes,59.08
False,1,0,33,month-to-month,plus,yes,35.25
False,0,2,45,month-to-month,premium,yes,69.43
False,1,2,33,month-to-month,basic,yes,89.88
False,0,1,72,two-year,plus,no,91.09
False,1,1,3,month-to-month,plus,no,94.75
False,2,1,21,two-year,premium,yes,46.78
False,0,0,17,one-year,plus,yes,76.55
False,1,1,19,one-year,basic,no,55.13
False,2,0,50,one-year,plus,yes,69.42
False,0,1,25,one-year,premium,no,57.43
True,0,1,59,month-to-month,plus,yes,74.41
False,0,2,53,month-to-month,plus,no,59.66
False,0,0,37,one-year,premium,yes,57.47
False,1,0,31,two-year,plus,yes,61.02
False,0,1,22,two-year,basic,yes,63.06
False,1,2,19,one-year,basic,yes,67.28
False,2,4,17,one-year,basic,yes,55.64
False,0,1,49,month-to-month,basic,yes,25.87
False,1,1,19,one-year,plus,yes,67.65
False,1,3,6,one-year,basic,no,31.6
False,0,1,4,month-to-month,plus,yes,52.62
False,0,3,41,month-to-month,basic,no,62.95
False,3,1,27,one-year,premium,yes,77.63
False,2,1,40,month-to-month,plus,no,64.71
False,4,1,29,one-year,premium,yes,66.36
False,0,0,21,two-year,basic,no,56.28
False,2,2,24,month-to-month,plus,no,66.29
False,1,2,36,one-year,premium,yes,42.28
False,2,2,48,two-year,premium,yes,77.77
False,2,2,9,month-to-month,basic,yes,45.97
False,2,1,30,month-to-month,premium,no,73.41
False,1,1,63,two-year,plus,yes,71.12
False,0,0,25,month-to-month,plus,no,89.55
False,1,4,36,month-to-month,basic,yes,98.6
False,0,0,57,month-to-month,basic,no,73.28
False,0,0,72,month-to-month,basic,yes,72.48
False,1,1,72,month-to-month,plus,yes,70.84
False,1,0,47,one-year,basic,yes,88.65
False,0,1,63,two-year,basic,yes,68.83
False,2,1,71,month-to-month,basic,no,47.58
False,0,3,27,two-year,basic,no,86.12
False,1,2,18,month-to-month,plus,no,73.66
False,1,1,48,month-to-month,premium,yes,25.0
False,1,1,30,month-to-month,basic,yes,82.59
False,1,0,60,one-year,plus,yes,47.77
False,0,3,72,month-to-month,basic,no,82.78
False,2,1,34,one-year,plus,no,30.79
False,0,2,37,month-to-month,plus,no,44.61
False,0,1,2,month-to-month,plus,no,44.64
False,1,3,8,month-to-month,basic,no,68.38
False,1,0,63,month-to-month,plus,yes,94.7
False,0,1,20,month-to-month,premium,yes,45.59
False,1,0,25,one-year,plus,yes,51.21
False,1,1,21,two-year,premium,yes,59.38
False,3,2,6,two-year,plus,yes,34.26
False,0,0,3,two-year,basic,yes,68.0
False,2,1,45,one-year,basic,yes,52.5
False,1,2,21,month-to-month,plus,no,42.26
False,1,0,10,month-to-month,plus,yes,70.36
False,3,3,11,one-year,plus,yes,82.17
False,0,0,21,month-to-month,plus,yes,77.47
False,0,0,7,month-to-month,plus,yes,37.91
False,1,2,46,month-to-month,plus,yes,44.46
False,1,1,13,two-year,premium,yes,69.7
False,1,1,31,two-year,basic,no,58.36
False,0,2,72,two-year,basic,no,57.71
False,0,0,23,month-to-month,plus,yes,57.53
False,0,0,27,month-to-month,plus,yes,85.89
False,0,5,27,one-year,basic,yes,93.19
False,0,4,61,two-year,plus,yes,87.33
False,0,1,39,month-to-month,plus,yes,43.51
False,0,4,55,one-year,plus,yes,82.43
False,0,1,17,month-to-month,plus,no,61.93
False,0,8,14,one-year,basic,no,43.14
False,1,3,49,month-to-month,plus,yes,50.57
False,1,0,72,month-to-month,plus,yes,46.24
False,1,2,21,one-year,plus,yes,53.58
False,0,0,13,one-year,plus,yes,84.73
False,2,1,42,month-to-month,plus,yes,62.17
False,1,2,69,two-year,basic,yes,58.14
False,0,0,22,month-to-month,basic,no,76.26
False,0,2,46,month-to-month,basic,no,28.66
False,1,1,24,one-year,basic,yes,66.61
False,0,0,21,two-year,basic,yes,74.43
False,1,3,45,one-year,basic,no,108.98
False,2,1,12,two-year,basic,no,70.16
False,1,1,20,month-to-month,premium,yes,60.46
False,1,0,45,one-year,plus,no,46.24
False,1,2,31,one-year,basic,no,43.18
False,0,1,25,month-to-month,basic,yes,60.49
False,0,2,26,month-to-month,plus,yes,54.9
True,1,1,31,month-to-month,plus,yes,62.42
False,2,1,43,one-year,plus,yes,82.78
False,1,0,11,two-year,basic,yes,41.05
False,1,0,17,month-to-month,premium,no,49.67
False,2,2,28,month-to-month,basic,yes,64.64
False,0,3,19,one-year,plus,yes,61.55
False,0,0,49,one-year,basic,yes,61.84
False,1,4,36,one-year,plus,yes,62.52
False,0,2,72,month-to-month,plus,no,60.95
False,0,0,10,month-to-month,premium,yes,108.79
False,0,3,8,two-year,basic,no,46.93
False,1,2,53,two-year,basic,no,57.12
False,2,0,11,one-year,plus,yes,48.27
False,1,0,56,one-year,plus,yes,77.28
False,0,0,14,month-to-month,premium,yes,66.38
False,2,4,29,two-year,basic,yes,60.66
False,1,0,14,one-year,basic,yes,42.05
False,0,0,22,one-year,premium,yes,54.97
False,1,2,3,month-to-month,basic,no,52.25
False,0,0,18,month-to-month,basic,no,72.37
False,0,0,13,two-year,premium,yes,52.47
False,0,0,53,month-to-month,premium,yes,79.61
False,1,1,33,one-year,basic,yes,68.54
False,1,1,21,two-year,basic,yes,29.21
False,0,3,20,one-year,premium,yes,63.18
True,1,1,39,month-to-month,plus,yes,46.05
False,1,1,25,month-to-month,plus,yes,37.5
False,0,2,21,one-year,premium,yes,29.09
False,0,0,53,month-to-month,premium,yes,71.97
False,1,1,23,one-year,plus,no,101.06
False,0,3,8,month-to-month,basic,yes,58.02
False,0,1,20,two-year,plus,yes,42.43
False,1,3,60,one-year,basic,no,46.69
False,0,4,25,two-year,basic,no,86.74
False,1,2,40,one-year,plus,yes,68.21
False,0,1,18,month-to-month,premium,no,62.25
False,0,2,51,month-to-month,premium,no,38.38
False,1,2,54,two-year,basic,yes,83.68
False,0,1,2,month-to-month,basic,no,71.14
False,0,2,37,month-to-month,plus,yes,28.19
False,1,2,28,month-to-month,basic,yes,69.67
False,1,1,12,month-to-month,basic,yes,84.25
False,0,2,3,one-year,basic,no,71.35
False,0,0,17,month-to-month,basic,yes,79.06
False,0,2,17,one-year,premium,no,80.82
False,1,0,11,one-year,plus,yes,57.02
False,1,2,72,two-year,basic,no,60.83
False,2,2,22,month-to-month,basic,yes,57.7
False,0,0,42,month-to-month,plus,yes,66.85
False,0,1,56,month-to-month,plus,no,78.79
False,1,3,36,month-to-month,premium,yes,68.85
False,0,0,9,two-year,plus,no,73.91
False,0,4,50,one-year,premium,no,46.0
False,0,1,45,month-to-month,premium,no,89.03
False,0,0,16,month-to-month,premium,no,55.26
False,2,1,33,one-year,plus,no,58.47
False,0,2,69,one-year,plus,yes,39.56
False,1,0,16,month-to-month,plus,no,64.36
False,0,0,37,one-year,plus,yes,65.27
False,0,0,59,one-year,plus,yes,73.56
False,0,0,12,month-to-month,basic,yes,55.47
False,0,1,8,one-year,basic,yes,83.21
False,1,2,10,month-to-month,premium,yes,43.17
False,2,1,17,one-year,premium,yes,43.65
False,2,0,23,month-to-month,premium,yes,42.6
False,2,2,36,month-to-month,premium,yes,52.63
False,1,3,62,one-year,plus,no,56.87
False,1,2,30,two-year,plus,no,62.83
False,0,2,48,month-to-month,basic,yes,76.54
False,0,1,72,two-year,plus,yes,62.98
False,1,4,21,month-to-month,basic,yes,62.47
False,0,2,34,one-year,basic,no,59.13
True,0,2,28,month-to-month,basic,yes,75.33
False,1,4,39,month-to-month,basic,no,84.6
False,0,0,36,one-year,plus,yes,64.17
False,1,1,4,one-year,basic,yes,63.66
False,0,1,11,one-year,plus,yes,81.21
False,0,2,58,month-to-month,plus,no,57.78
False,0,0,30,month-to-month,basic,yes,28.17
False,0,2,72,month-to-month,basic,yes,84.89
True,0,0,11,two-year,plus,no,33.41
False,0,1,72,two-year,basic,yes,35.08
False,1,1,20,one-year,premium,yes,36.58
False,0,0,26,month-to-month,basic,no,68.24
False,1,2,9,month-to-month,plus,no,78.09
False,0,3,41,month-to-month,plus,no,75.03
False,1,1,32,two-year,premium,yes,70.09
False,0,0,7,two-year,basic,yes,36.83
False,2,1,65,one-year,basic,yes,93.1
False,0,3,24,one-year,plus,no,56.92
False,1,1,60,two-year,basic,no,41.43
False,1,1,3,month-to-month,premium,yes,70.74
False,0,1,10,month-to-month,plus,yes,66.24
False,0,2,17,month-to-month,plus,no,39.44
False,0,1,57,one-year,plus,no,50.47
False,0,5,16,one-year,basic,no,56.6
False,1,1,65,month-to-month,basic,yes,49.15
False,0,1,72,month-to-month,basic,no,48.17
False,0,3,57,one-year,basic,yes,87.79
False,2,1,39,two-year,basic,no,56.0
False,1,0,53,one-year,basic,yes,86.17
False,1,3,9,month-to-month,plus,yes,50.33
False,1,1,22,month-to-month,premium,no,75.33
False,2,2,2,month-to-month,plus,yes,56.5
False,1,2,32,one-year,plus,yes,45.04
False,1,1,23,two-year,plus,yes,71.29
False,2,0,23,month-to-month,premium,yes,48.61
False,0,0,58,one-year,basic,no,85.09
False,3,1,11,month-to-month,basic,yes,93.22
False,1,1,30,one-year,basic,no,60.5
False,0,2,53,month-to-month,plus,yes,68.51
False,0,1,50,month-to-month,basic,no,75.53
False,0,2,12,month-to-month,basic,no,42.51
False,0,2,18,one-year,plus,yes,61.08
False,0,1,19,one-year,plus,no,79.99
False,0,0,14,two-year,basic,yes,58.91
False,1,1,39,two-year,basic,yes,101.77
False,0,0,30,two-year,basic,yes,69.68
False,3,2,25,month-to-month,basic,no,55.4
False,1,0,20,one-year,premium,yes,63.14
False,1,0,30,one-year,basic,no,37.6
False,0,2,50,month-to-month,premium,yes,61.68
False,0,3,11,one-year,plus,no,97.21
False,0,1,24,one-year,basic,yes,63.04
False,0,0,36,two-year,plus,yes,74.7
False,0,0,14,one-year,plus,no,97.94
False,0,1,38,month-to-month,basic,yes,60.27
False,1,1,22,month-to-month,plus,yes,90.74
False,1,1,17,two-year,basic,yes,46.85
False,2,1,34,month-to-month,premium,yes,51.34
False,2,2,22,one-year,plus,yes,60.65
False,0,1,23,month-to-month,basic,yes,72.5
False,0,2,47,month-to-month,plus,yes,63.13
False,1,0,47,month-to-month,basic,no,50.28
False,0,1,7,month-to-month,premium,yes,40.85
False,0,2,12,month-to-month,plus,no,43.28
False,0,3,22,one-year,basic,yes,63.98
False,0,0,36,two-year,premium,yes,71.69
False,0,1,20,one-year,plus,yes,79.04
False,3,0,34,month-to-month,premium,yes,56.88
False,1,3,21,month-to-month,plus,yes,59.48
False,0,1,50,month-to-month,basic,yes,66.27
False,0,1,38,two-year,basic,no,76.14
False,1,0,16,month-to-month,plus,no,62.63
False,3,1,4,month-to-month,basic,no,54.26
False,2,2,1,two-year,basic,yes,76.68
False,2,1,27,one-year,basic,yes,83.27
False,0,1,35,one-year,basic,yes,51.59
False,0,0,38,two-year,basic,yes,59.39
False,1,1,72,one-year,plus,no,60.2
False,0,2,6,two-year,premium,no,75.17
False,0,1,26,two-year,premium,no,97.39
False,2,2,46,month-to-month,premium,no,77.58
False,1,1,26,month-to-month,basic,no,91.8
False,0,3,72,month-to-month,premium,no,77.98
False,0,2,19,two-year,premium,yes,65.28
False,0,2,16,two-year,basic,yes,55.61
True,1,2,25,month-to-month,plus,no,65.87
False,2,4,41,one-year,premium,yes,71.07
False,0,0,56,one-year,basic,no,48.61
False,1,0,33,one-year,premium,no,39.44
False,0,0,47,one-year,plus,yes,78.35
False,1,1,28,one-year,plus,no,46.2
False,2,1,28,month-to-month,plus,yes,53.43
False,0,1,12,month-to-month,basic,yes,38.95
False,0,0,17,one-year,premium,no,79.78
False,1,2,20,one-year,premium,no,59.43
False,0,4,2,one-year,plus,no,59.27
False,0,1,40,month-to-month,basic,no,41.88
False,0,0,20,month-to-month,plus,yes,94.65
False,0,4,10,month-to-month,basic,yes,66.78
False,0,2,24,month-to-month,plus,no,78.97
False,1,1,72,one-year,plus,no,51.25
False,2,2,54,one-year,basic,no,25.89
False,0,0,2,two-year,basic,yes,86.05
False,1,0,17,month-to-month,premium,yes,60.01
False,0,2,36,one-year,premium,yes,44.68
False,0,2,51,month-to-month,basic,yes,62.6
False,1,2,70,month-to-month,basic,yes,34.57
False,0,1,57,month-to-month,plus,no,47.82
False,1,2,25,month-to-month,basic,yes,66.99
False,0,0,72,one-year,basic,yes,60.88
False,0,1,28,month-to-month,basic,yes,46.32
False,0,1,7,one-year,basic,yes,68.59
False,2,3,68,one-year,basic,yes,76.6
False,1,1,21,two-year,basic,yes,87.45
False,0,3,10,one-year,plus,no,50.52
False,0,1,42,two-year,plus,yes,61.07
False,1,1,54,two-year,premium,yes,78.27
False,0,1,3,one-year,basic,yes,83.93
False,1,1,45,month-to-month,plus,yes,31.59
False,1,0,20,month-to-month,premium,no,62.71
False,0,2,27,one-year,basic,yes,87.34
False,2,2,10,two-year,basic,yes,45.42
False,1,1,11,month-to-month,basic,yes,43.76
False,1,4,32,month-to-month,basic,no,35.55
False,0,2,30,two-year,plus,no,54.49
False,2,2,43,two-year,plus,yes,62.0
False,0,2,29,month-to-month,plus,yes,94.45
False,0,0,20,two-year,basic,yes,76.21
False,1,1,71,one-year,premium,no,64.75
False,1,1,59,month-to-month,basic,no,25.0
False,0,2,36,month-to-month,basic,yes,50.85
False,0,3,6,two-year,plus,no,42.62
False,1,1,72,month-to-month,basic,no,89.0
False,0,0,10,one-year,premium,no,60.53
False,1,2,37,two-year,plus,no,43.35
False,0,1,40,month-to-month,basic,yes,66.08
False,1,1,11,one-year,basic,no,85.43
False,2,4,41,one-year,basic,no,58.96
True,2,1,7,month-to-month,basic,no,66.99
False,2,1,10,one-year,premium,no,62.59
False,0,2,31,month-to-month,basic,yes,39.72
False,0,2,32,month-to-month,plus,yes,63.51
False,1,1,21,month-to-month,plus,yes,46.6
False,0,3,8,month-to-month,basic,yes,66.78
False,0,3,19,one-year,plus,yes,46.09
False,0,0,61,month-to-month,plus,no,47.2
False,1,0,41,month-to-month,plus,yes,55.4
False,1,2,19,two-year,premium,yes,61.27
False,1,1,23,month-to-month,basic,yes,55.17
False,0,0,57,month-to-month,premium,yes,79.54
False,0,2,21,two-year,basic,no,57.15
False,0,1,47,month-to-month,plus,yes,80.23
False,1,1,2,month-to-month,premium,yes,64.11
False,0,0,52,month-to-month,plus,yes,28.09
False,0,3,16,month-to-month,basic,no,58.48
False,2,1,11,month-to-month,basic,no,67.81
False,1,1,11,month-to-month,basic,no,83.1
False,4,1,35,two-year,basic,yes,92.81
False,0,2,70,one-year,basic,yes,69.01
False,3,1,41,two-year,plus,no,94.21
False,0,2,42,month-to-month,basic,yes,57.12
False,1,0,21,month-to-month,premium,yes,50.29
False,2,1,16,two-year,basic,no,74.16
False,0,2,5,one-year,plus,no,33.64
False,0,0,70,one-year,basic,yes,68.52
False,1,2,35,one-year,plus,no,89.9
False,2,1,33,month-to-month,plus,yes,48.79
False,0,0,72,month-to-month,plus,no,25.59
False,0,1,21,month-to-month,premium,yes,57.17
False,2,1,69,month-to-month,plus,yes,78.63
False,1,0,31,month-to-month,premium,yes,77.48
False,1,0,32,two-year,plus,no,77.19
False,0,1,43,one-year,plus,yes,52.8
False,1,1,39,month-to-month,basic,yes,106.3
False,0,1,17,month-to-month,plus,yes,72.65
False,0,1,11,one-year,basic,no,27.62
False,1,2,27,month-to-month,premium,no,59.22
False,0,1,27,month-to-month,basic,no,54.17
False,2,4,33,one-year,premium,yes,51.84
False,1,0,72,one-year,premium,yes,65.41
False,0,0,47,month-to-month,basic,no,65.13
False,2,0,10,month-to-month,plus,yes,51.22
False,1,3,35,month-to-month,basic,yes,83.71
False,0,1,35,one-year,plus,no,34.56
False,0,0,25,month-to-month,plus,no,77.24
False,0,0,10,month-to-month,plus,yes,77.74
False,0,0,8,month-to-month,plus,no,62.79
False,0,2,54,one-year,plus,yes,44.36
False,2,1,59,month-to-month,plus,no,75.71
False,1,4,63,one-year,plus,yes,83.43
False,0,1,42,two-year,plus,yes,84.76
False,1,0,27,one-year,basic,yes,45.11
True,0,1,32,month-to-month,basic,yes,67.34
False,0,0,37,month-to-month,plus,no,37.98
False,0,1,15,month-to-month,premium,no,48.77
False,1,1,25,one-year,plus,yes,62.3
False,3,1,9,one-year,plus,yes,68.83
False,1,3,14,month-to-month,plus,yes,33.91
False,0,1,20,month-to-month,plus,yes,67.54
False,0,1,29,month-to-month,basic,yes,75.83
False,1,0,40,one-year,basic,no,36.44
False,2,1,47,two-year,premium,no,55.69
False,0,0,13,two-year,basic,yes,75.94
False,0,1,11,month-to-month,plus,yes,43.26
False,1,2,20,month-to-month,plus,yes,79.33
False,0,2,12,month-to-month,basic,no,77.05
False,0,1,1,one-year,premium,no,58.5
False,1,3,31,two-year,basic,no,80.07
False,0,0,26,month-to-month,plus,no,75.47
False,1,3,19,two-year,premium,no,82.72
False,1,4,20,month-to-month,premium,no,74.6
False,0,1,30,month-to-month,premium,yes,54.42
False,0,2,42,one-year,basic,yes,88.76
False,1,3,27,one-year,plus,yes,41.65
False,1,0,23,one-year,premium,yes,73.84
False,2,2,28,two-year,premium,no,43.79
False,0,2,22,two-year,basic,yes,71.09
False,2,1,16,month-to-month,premium,no,55.79
False,1,0,12,one-year,premium,yes,64.29
False,0,3,2,month-to-month,plus,yes,72.14
False,1,2,23,two-year,basic,yes,57.71
False,0,4,13,one-year,basic,yes,32.19
False,1,2,36,two-year,plus,yes,80.93
False,1,1,50,one-year,basic,yes,75.3
False,0,0,8,month-to-month,premium,yes,52.62
False,1,1,1,one-year,premium,yes,79.34
False,0,4,62,month-to-month,basic,yes,52.46
False,1,2,50,month-to-month,plus,yes,42.19
False,0,2,44,one-year,basic,no,58.93
False,2,1,72,one-year,premium,no,53.39
False,0,1,29,month-to-month,basic,yes,37.21
False,0,2,2,one-year,plus,no,66.91
False,0,0,18,month-to-month,plus,yes,76.21
True,0,1,47,month-to-month,plus,no,36.36
False,1,1,30,month-to-month,premium,yes,56.26
False,3,3,17,month-to-month,basic,yes,79.91
False,1,0,11,month-to-month,basic,yes,51.3
False,1,1,53,month-to-month,plus,yes,46.31
False,0,2,31,month-to-month,premium,yes,59.41
False,1,1,45,one-year,premium,yes,73.78
False,1,3,11,two-year,premium,yes,89.01
False,2,1,26,one-year,basic,yes,32.26
False,1,0,21,month-to-month,plus,no,53.21
False,0,1,30,two-year,basic,yes,55.27
False,0,1,60,two-year,plus,no,66.23
True,0,0,51,two-year,plus,yes,36.11
False,0,4,27,month-to-month,basic,yes,70.0
False,0,1,9,month-to-month,plus,yes,72.23
False,0,1,60,month-to-month,plus,yes,53.43
False,1,3,35,month-to-month,plus,yes,92.09
False,0,3,15,one-year,basic,yes,39.01
False,0,0,72,month-to-month,premium,yes,126.06
False,0,0,24,two-year,premium,yes,54.7
False,0,2,53,month-to-month,basic,yes,95.79
False,0,1,8,two-year,plus,yes,76.15
False,1,1,72,month-to-month,basic,no,75.44
False,0,2,23,two-year,plus,yes,87.25
False,1,1,29,one-year,basic,yes,56.3
False,1,1,13,one-year,plus,no,82.12
False,0,1,43,two-year,basic,yes,86.55
False,0,0,38,month-to-month,basic,no,32.57
True,0,0,13,two-year,basic,yes,57.83
False,2,0,10,month-to-month,basic,yes,47.1
False,2,2,47,month-to-month,basic,yes,45.19
False,0,3,72,month-to-month,premium,yes,80.39
False,2,3,14,month-to-month,premium,yes,46.14
False,2,1,11,month-to-month,plus,no,36.5
True,0,3,49,month-to-month,basic,yes,46.97
False,0,0,54,one-year,basic,no,73.73
False,0,2,41,one-year,basic,yes,87.63
False,1,3,23,month-to-month,plus,yes,55.49
False,0,3,15,two-year,premium,no,43.49
False,1,2,72,month-to-month,basic,yes,76.77
False,1,3,22,month-to-month,basic,no,44.94
False,0,0,57,one-year,basic,yes,67.3
False,1,1,21,month-to-month,basic,yes,52.48
False,0,0,72,month-to-month,basic,yes,60.2
False,0,2,12,one-year,basic,yes,84.36
False,0,1,40,month-to-month,plus,yes,68.2
False,0,1,72,month-to-month,basic,yes,82.94
False,0,0,72,month-to-month,plus,no,64.77
False,0,1,9,month-to-month,premium,no,77.6
False,0,2,26,two-year,basic,yes,78.71
True,1,1,64,month-to-month,plus,no,104.06
False,0,2,38,month-to-month,basic,yes,65.33
False,2,2,25,month-to-month,basic,yes,58.1
False,0,1,22,month-to-month,plus,yes,94.28
False,1,1,28,two-year,plus,no,55.13
False,0,1,28,one-year,basic,yes,62.76
False,1,1,13,month-to-month,plus,yes,33.58
False,0,1,18,month-to-month,plus,yes,36.63
True,1,2,19,one-year,plus,no,50.5
False,1,4,44,month-to-month,basic,yes,53.57
True,0,3,26,one-year,plus,no,79.17
False,0,3,72,one-year,premium,no,53.22
False,0,2,45,one-year,basic,no,39.37
False,1,1,29,two-year,plus,yes,76.35
False,0,0,31,month-to-month,plus,yes,73.91
False,2,3,67,month-to-month,plus,yes,75.66
False,0,1,63,one-year,plus,yes,58.43
True,2,0,40,month-to-month,plus,yes,71.11
False,1,1,32,month-to-month,basic,yes,43.02
False,0,3,20,one-year,plus,yes,56.22
False,0,2,15,one-year,basic,yes,55.53
False,0,1,30,month-to-month,plus,yes,87.07
False,0,1,18,month-to-month,plus,yes,50.58
False,1,2,9,two-year,plus,yes,29.87
False,1,1,19,month-to-month,plus,yes,81.88
False,1,1,45,one-year,plus,yes,79.23
False,2,2,63,one-year,premium,no,50.83
False,0,0,65,two-year,premium,no,30.59
True,0,1,19,two-year,basic,yes,77.91
False,1,3,48,month-to-month,basic,no,51.55
False,0,0,46,two-year,basic,yes,63.69
False,0,1,35,two-year,plus,yes,78.14
False,0,2,71,month-to-month,premium,no,69.66
False,0,0,72,one-year,plus,yes,60.64
False,1,1,11,month-to-month,basic,yes,57.05
False,0,3,50,month-to-month,basic,yes,49.18
False,0,1,20,month-to-month,plus,yes,80.87
False,0,3,19,two-year,basic,no,59.38
False,0,4,30,two-year,basic,yes,63.44
False,0,1,4,month-to-month,plus,no,76.56
False,0,6,38,two-year,plus,yes,28.62
False,0,1,48,one-year,basic,no,71.23
False,2,2,15,month-to-month,basic,no,25.94
